id.num,usetype,variable,Energy Atlas 2016,Simulation 2018
158,industrial,m2,1499071.288028,920137.57225
158,industrial,usage,112258930,373657252.82185894
158,res_total,kwh.per.m2,46.40081745904046,154.6634190277167
158,res_total,m2,1103565.93707,932846.7685969195
158,res_total,usage,51206361.6,144277270.66015685
159,commercial,kwh.per.m2,151.76599066930683,205.05010971366207
159,commercial,m2,183304.308016,11561.404999999999
159,commercial,usage,27819359.9,2370667.363694081
159,res_total,kwh.per.m2,42.02921590467096,138.49737549005383
159,res_total,m2,497843.672541,420633.62088152696
159,res_total,usage,20923979.2,58256652.534969784
160,commercial,kwh.per.m2,95.40961028055916,390.4986002243312
160,commercial,m2,56710.406678,2103.6276
160,commercial,usage,5410717.8,821463.6331932693
160,res_total,kwh.per.m2,47.60548713846308,278.4967716925998
160,res_total,m2,264267.41445599997,235718.79309999998
160,res_total,usage,12580579,65646922.905625865
162,industrial,kwh.per.m2,76.50220433570219,255.84729967447265
162,industrial,m2,16961.393613,33365.034999999996
162,industrial,usage,1297584,8536354.108294267
162,res_total,kwh.per.m2,64.5939969349509,233.39522058673163
162,res_total,m2,273589.208573,198909.28984671328
162,res_total,usage,17672220.5,46424477.58052378
163,institutional,kwh.per.m2,297.6237102349981,1640.0489565379705
163,institutional,m2,70147.43208299999,45556.720049999996
163,institutional,usage,20877539,74715251.18129493
163,res_total,kwh.per.m2,49.16820605472417,143.15017795709855
163,res_total,m2,2423246.363054,2008253.0337164276
163,res_total,usage,119146676.5,287481779.1593897
164,commercial,kwh.per.m2,161.25861734863537,547.4008343117065
164,commercial,m2,160540.471732,37977.41747821429
164,commercial,usage,25888534.5,20788870.012578484
164,res_total,kwh.per.m2,46.302291543176835,149.62807327120197
164,res_total,m2,1034472.3037159999,920200.9726145943
164,res_total,usage,47898438.2,137687898.55460784
165,res_total,kwh.per.m2,69.26075559950107,30.02059227540696
165,res_total,m2,288821.119938,109226.43179999999
165,res_total,usage,20003969,3279042.1747653447
166,commercial,kwh.per.m2,174.17071486466872,908.6926978301162
166,commercial,m2,186289.838824,29186.34655
166,commercial,usage,32446234.4,26521419.986324202
166,res_total,kwh.per.m2,51.046849088901645,195.40825918497694
166,res_total,m2,1442957.132804,1023207.969830118
166,res_total,usage,73658415,199943288.16869777
167,commercial,kwh.per.m2,147.63100485486876,593.44403699028
167,commercial,m2,417085.695925,62789.530699999996
167,commercial,usage,61574780.4,37262072.57933312
167,industrial,kwh.per.m2,100.85901301931077,1609.3200576868317
167,industrial,m2,697278.263932,688714.5181592592
167,industrial,usage,70326797.5,1108362088.0938175
167,institutional,kwh.per.m2,511.6327391522539,1281.9852589220816
167,institutional,m2,76245.863712,33616.1437
167,institutional,usage,39009880.1,43095400.685206406
167,res_total,kwh.per.m2,43.798648881712154,227.37773876633142
167,res_total,m2,844289.178871,761042.8075333333
167,res_total,usage,36978725.3,173044192.6813097
168,commercial,kwh.per.m2,186.92024370762778,558.5115924740096
168,commercial,m2,1361938.191661,486648.47479999997
168,commercial,usage,254573818.7,271798814.6355959
168,res_total,kwh.per.m2,61.69662064655207,70.56316023868344
168,res_total,m2,2643583.014609,2073684.8507024003
168,res_total,usage,163100138.4,146325756.4046438
169,commercial,kwh.per.m2,185.78480080534263,652.1072327643238
169,commercial,m2,158668.847894,65268.102699999996
169,commercial,usage,29478260.3,42561801.83947469
169,res_total,kwh.per.m2,61.79997481077035,105.95617162842132
169,res_total,m2,1556513.770346,1046111.550441842
169,res_total,usage,96192511.8,110841974.98108973
170,commercial,kwh.per.m2,134.15265084391274,741.4053824557902
170,commercial,m2,120373.02355499999,16205.3831
170,commercial,usage,16148360.2,12014758.255098099
170,res_total,kwh.per.m2,66.4608160060144,75.44268258637238
170,res_total,m2,1563782.779775,981438.1962466093
170,res_total,usage,103930279.6,74042330.3175748
171,commercial,kwh.per.m2,188.61656666178234,695.3700779406805
171,commercial,m2,388527.035016,47536.4655
171,commercial,usage,73282635.4,33055435.719759468
171,industrial,kwh.per.m2,125.5238439232058,1900.6447737217004
171,industrial,m2,360161.891056,377893.72726666665
171,industrial,usage,45208905,718241737.7516036
171,institutional,kwh.per.m2,383.46592806894296,1004.9269913760667
171,institutional,m2,49591.900109,54621.0195
171,institutional,usage,19016804,54890136.79202847
171,res_total,kwh.per.m2,52.51703929650913,217.71618936436545
171,res_total,m2,1083831.574713,739432.1956751648
171,res_total,usage,56919625.4,160986359.9357227
172,commercial,kwh.per.m2,113.62189084375403,531.9205913919449
172,commercial,m2,166320.338974,15712.22345
172,commercial,usage,18897631.4,8357655.189606383
172,res_total,kwh.per.m2,43.29646645193696,176.59097392087742
172,res_total,m2,1271991.086412,1139768.013025
172,res_total,usage,55072719.4,201272743.46394804
174,commercial,kwh.per.m2,144.6663078343428,626.1024809029815
174,commercial,m2,1002233.011753,169938.6256
174,commercial,usage,144989349.4,106398995.08940293
174,industrial,kwh.per.m2,121.90814138138686,1662.963208115719
174,industrial,m2,376703.548915,314817.7549
174,industrial,usage,45923229.5,523530343.6602921
174,institutional,kwh.per.m2,186.70039906241234,869.2969283148302
174,institutional,m2,166222.419212,121116.6099
174,institutional,usage,31033792,105286296.95397556
174,res_total,kwh.per.m2,50.63285014989585,165.44685449013056
174,res_total,m2,3277996.141016,2547027.796828853
174,res_total,usage,165974287.4,421397737.28426105
175,commercial,kwh.per.m2,77.137208438598,302.63793416310233
175,commercial,m2,228397.751962,67089.2214
175,commercial,usage,17617965,20303743.369106993
175,res_total,kwh.per.m2,58.82261700516237,129.26333029412436
175,res_total,m2,46398.173678,42471.557499999995
175,res_total,usage,2729262,5490014.965228394
176,res_total,kwh.per.m2,45.05948150520064,196.4382366444036
176,res_total,m2,741938.315383,578777.63705
176,res_total,usage,33431355.8,113694058.43131663
177,commercial,kwh.per.m2,142.87576383270488,382.6993395390223
177,commercial,m2,1658891.204092,850637.1778
177,commercial,usage,237015347.9,325538286.13139784
177,res_total,kwh.per.m2,55.598413183981684,56.223602658370574
177,res_total,m2,3121012.8322509998,2840946.672380335
177,res_total,usage,173523361,159728256.88153204
178,commercial,kwh.per.m2,199.05629310494822,301.1647403579564
178,commercial,m2,129630.993311,17349.7253
178,commercial,usage,25803865,5225125.515256367
178,res_total,kwh.per.m2,50.31483678168286,79.89368839094251
178,res_total,m2,1679432.61481,1089703.33441
178,res_total,usage,84500377.9,87060418.63792355
179,res_total,kwh.per.m2,52.81568067224397,132.16987314334847
179,res_total,m2,927156.611005,732361.4864258717
179,res_total,usage,48968407.5,96796124.75598158
180,commercial,kwh.per.m2,97.23928349402983,391.7791330860848
180,commercial,m2,143297.024611,52498.3474
180,commercial,usage,13934100,20567757.032824114
180,res_total,kwh.per.m2,39.146358886628306,95.11027648613157
180,res_total,m2,542111.115914,506776.0548236274
180,res_total,usage,21221676.3,48199610.69082617
181,res_total,kwh.per.m2,45.06652676949483,69.41337390155542
181,res_total,m2,504361.561215,179857.6515
181,res_total,usage,22729823.8,12484526.412625149
182,commercial,kwh.per.m2,160.21775986083355,97.6141535595064
182,commercial,m2,139353.385164,8168.9757
182,commercial,usage,22326887.2,797407.6484036763
182,industrial,kwh.per.m2,104.28706643520925,2213.7091654722144
182,industrial,m2,42504.423142,24303.197399999997
182,industrial,usage,4432661.6,53800210.834660485
182,res_total,kwh.per.m2,63.714648847132956,139.28095915773466
182,res_total,m2,1029668.289586,936924.6428274751
182,res_total,usage,65604953.5,130495762.91152869
184,res_total,kwh.per.m2,61.40803273029896,109.33816315209361
184,res_total,m2,428501.709468,11359.161699999999
184,res_total,usage,26313447,1241989.875225613
185,res_total,kwh.per.m2,64.8892809882311,132.14836482782118
185,res_total,m2,374118.987455,291092.07090581197
185,res_total,usage,24276312.1,38467341.18454723
186,commercial,kwh.per.m2,172.68763636885294,214.60251800494973
186,commercial,m2,581476.532492,24596.482699999997
186,commercial,usage,100413808,5278467.121485184
186,res_total,kwh.per.m2,50.52795187492022,152.86360833015397
186,res_total,m2,3199510.478877,2883799.6129423017
186,res_total,usage,161664711.5,440828014.5354616
187,commercial,kwh.per.m2,139.73347257061522,218.37659087868195
187,commercial,m2,411350.050511,51466.321299999996
187,commercial,usage,57479371,11239039.790560894
187,industrial,kwh.per.m2,57.98007349804907,202.22394054248537
187,industrial,m2,1328993.951734,1028158.9517
187,industrial,usage,77055167,207918354.7168049
187,res_total,kwh.per.m2,52.913479677634015,131.28433893628502
187,res_total,m2,1945970.206974,1775669.826425432
187,res_total,usage,102968055,233117639.3313708
189,commercial,kwh.per.m2,123.94729658220946,329.6635040606967
189,commercial,m2,317611.945444,10104.9188
189,commercial,usage,39367142,3331222.9398568105
189,res_total,kwh.per.m2,55.88139145688917,165.55484803103627
189,res_total,m2,1014174.298858,797880.7308811616
189,res_total,usage,56673471,132093023.14792286
190,res_total,kwh.per.m2,51.84890871705369,134.36111980614865
190,res_total,m2,320769.997123,298690.1242019715
190,res_total,usage,16631574.3,40132339.56281452
191,commercial,kwh.per.m2,113.6777662798975,209.00597676352655
191,commercial,m2,283250.841864,13890.9654
191,commercial,usage,32199323,2903294.791615351
191,res_total,kwh.per.m2,58.28075671528865,109.93506855074412
191,res_total,m2,1583439.289418,1338248.9734472276
191,res_total,usage,92284040,147120492.63388392
192,commercial,kwh.per.m2,142.3449076328983,463.5059169373493
192,commercial,m2,199967.111387,35010.6656
192,commercial,usage,28464300,16227650.661514912
192,industrial,kwh.per.m2,78.21847910705357,3518.8369918947865
192,industrial,m2,32835.450514,31605.2303
192,industrial,usage,2568339,111213653.51699395
192,res_total,kwh.per.m2,52.205106574470534,228.8827193490635
192,res_total,m2,817195.784078,580905.5215271583
192,res_total,usage,42661793,132959235.45202194
193,res_total,kwh.per.m2,38.85632712710665,170.84431366545405
193,res_total,m2,622973.422599,564886.9968
193,res_total,usage,24206459.1,96507731.26683554
194,commercial,kwh.per.m2,114.40842520760826,1040.9929031222082
194,commercial,m2,81623.368061,17313.680099999998
194,commercial,usage,9338401,18023418.111028202
194,res_total,kwh.per.m2,51.86050174628977,253.9307292064619
194,res_total,m2,377004.740441,254203.24768556148
194,res_total,usage,19551655,64550016.05144548
195,res_total,kwh.per.m2,61.60278710936343,56.19292626684671
195,res_total,m2,95106.75206299999,265.3224
195,res_total,usage,5858841,14909.242060142811
196,commercial,kwh.per.m2,171.08427430048678,532.6418098886267
196,commercial,m2,157063.298248,15650.491399999999
196,commercial,usage,26871060.4,8336106.064942386
196,industrial,kwh.per.m2,69.62781356953187,747.7268280325789
196,industrial,m2,539075.324583,384933.7202333333
196,industrial,usage,37534636.2,287825269.6328504
196,res_total,kwh.per.m2,51.99079716294539,219.08273224138998
196,res_total,m2,597278.589568,354769.7329481185
196,res_total,usage,31052990,77723922.41082206
198,commercial,kwh.per.m2,121.99792180136777,635.4106900316372
198,commercial,m2,141858.60746199999,16654.5546
198,commercial,usage,17306455.3,10582482.030555576
198,res_total,kwh.per.m2,52.01829723700458,146.81819042662178
198,res_total,m2,743198.265869,551796.5709789993
198,res_total,usage,38659908.3,81013774.03475164
199,commercial,kwh.per.m2,150.54878578498844,433.804667760072
199,commercial,m2,4497408.031354,1062837.7810371104
199,commercial,usage,677079318.3,461063990.4856558
199,industrial,kwh.per.m2,209.3229980754796,1194.2419918310543
199,industrial,m2,1462353.699853,1440411.782675
199,industrial,usage,306104260.7,1720200236.3987117
199,res_total,kwh.per.m2,56.253962236609304,161.81314399235742
199,res_total,m2,14967854.654548,12300513.233954148
199,res_total,usage,842001130.5,1990384719.1057208
200,res_total,kwh.per.m2,109.76055590619347,168.12126887838383
200,res_total,m2,38052.604285,14481.3449
200,res_total,usage,4176675,2434622.079653512
201,commercial,kwh.per.m2,215.81063465671903,568.9283237974412
201,commercial,m2,146661.971271,12881.3282
201,commercial,usage,31651213.1,7328552.46111071
201,res_total,kwh.per.m2,48.05295634856497,107.80748329219823
201,res_total,m2,1884112.974096,1443656.3300355403
201,res_total,usage,90537198.5,155636955.67998272
202,commercial,kwh.per.m2,198.2003402426295,886.1477392675404
202,commercial,m2,268575.976887,32853.2489
202,commercial,usage,53231850,29112832.240328807
202,industrial,kwh.per.m2,91.0000156940812,1107.6874177104485
202,industrial,m2,353790.510413,294143.03021666664
202,industrial,usage,32194942,325818533.5782259
202,res_total,kwh.per.m2,50.41933715462769,196.6502574426149
202,res_total,m2,1376059.076049,1002209.4734
202,res_total,usage,69379986.5,197084750.95553753
203,commercial,kwh.per.m2,224.38400970034135,365.05073298095033
203,commercial,m2,112363.577216,16144.162
203,commercial,usage,25212590,5893438.1714632055
203,res_total,kwh.per.m2,72.61979164073418,70.92907883312456
203,res_total,m2,1209393.695333,353827.35698721284
203,res_total,usage,87825918.1667,25096648.497062128
204,commercial,kwh.per.m2,120.20903946919302,406.9909734145097
204,commercial,m2,47705.783403,2714.4451
204,commercial,usage,5734666.4,1104754.653529246
204,res_total,kwh.per.m2,44.012301914141396,184.62620362424266
204,res_total,m2,446096.794444,377681.1411
204,res_total,usage,19633746.8,69729835.26176493
205,commercial,kwh.per.m2,172.88739198173872,354.0657868657256
205,commercial,m2,529068.64955,98220.1972
205,commercial,usage,91469299,34776411.40772474
205,res_total,kwh.per.m2,38.893422744350254,99.14693451467792
205,res_total,m2,2592964.722156,2450950.7205064283
205,res_total,usage,100849273.1,243004250.5847535
206,res_total,kwh.per.m2,610.5947754069241,5.836252378117677
206,res_total,m2,27836.618793,13041.1162
206,res_total,usage,16996894,76111.24543555896
207,commercial,kwh.per.m2,211.20470257661054,422.7320726808222
207,commercial,m2,73461.56080199999,15117.988599999999
207,commercial,usage,15515427.1,6390858.655643041
207,res_total,kwh.per.m2,46.585058166720344,112.84200279213896
207,res_total,m2,1597719.316645,1444894.8309323564
207,res_total,usage,74429847.3,163044826.5464161
208,commercial,kwh.per.m2,155.67353682317753,189.26847467284693
208,commercial,m2,7974.329005,1004.6206
208,commercial,usage,1241392,190143.00858692027
208,res_total,kwh.per.m2,62.271099169005815,166.8683297156313
208,res_total,m2,359705.365714,260180.43145
208,res_total,usage,22399248.5,43415874.02075381
209,commercial,kwh.per.m2,231.75443304954285,858.9010808038449
209,commercial,m2,78962.161626,11562.333999999999
209,commercial,usage,18299831,9930901.169215042
209,res_total,kwh.per.m2,53.715327247975836,273.0283060473864
209,res_total,m2,472047.389434,308628.0616782251
209,res_total,usage,25356180,84264196.8786941
210,commercial,kwh.per.m2,134.59954315971893,613.3917814941319
210,commercial,m2,372838.505406,25396.1659
210,commercial,usage,50183892.5,15577799.444521524
210,res_total,kwh.per.m2,41.71483733201034,177.73290455657897
210,res_total,m2,1818543.70895,1633226.7504934245
210,res_total,usage,75860255,290278134.16469944
211,commercial,kwh.per.m2,169.15899299237802,472.30841565896543
211,commercial,m2,609685.971024,292741.4634
211,commercial,usage,103133864.9,138264256.77614102
211,res_total,kwh.per.m2,44.072610514021676,121.64078283247416
211,res_total,m2,2453402.86266,1822142.081913021
211,res_total,usage,108127868.8,221646789.2758941
212,commercial,kwh.per.m2,140.5915377893929,772.5653210812402
212,commercial,m2,216353.899945,38410.898499999996
212,commercial,usage,30417527.5,29674928.132671423
212,res_total,kwh.per.m2,68.25292198483498,143.52751070790038
212,res_total,m2,615442.798322,524444.8339507408
212,res_total,usage,42005769.3,75272261.52056798
213,commercial,kwh.per.m2,221.10948614479196,344.09030515286304
213,commercial,m2,351679.196835,95747.20848999999
213,commercial,usage,77759606.5,32945686.186858896
213,industrial,kwh.per.m2,176.50135924097836,2196.617278394245
213,industrial,m2,328513.555076,269984.888425
213,industrial,usage,57983089,593053470.8196975
213,institutional,kwh.per.m2,203.05177972809534,1239.4495960875317
213,institutional,m2,66673.788913,51177.5881
213,institutional,usage,13538231.5,63432040.89927907
213,res_total,kwh.per.m2,62.291010281894735,159.32733085014854
213,res_total,m2,1459440.633385,1045679.0745817176
213,res_total,usage,90910031.5,166605255.87895846
214,commercial,kwh.per.m2,150.35021379249906,203.69822950751623
214,commercial,m2,610409.685394,58145.2739
214,commercial,usage,91775226.7,11844089.347659593
214,industrial,kwh.per.m2,83.0885418665996,597.0313218717209
214,industrial,m2,1052588.853231,645231.9743852941
214,industrial,usage,87458073,385223698.58115256
214,res_total,kwh.per.m2,54.21684887776459,153.0130179733012
214,res_total,m2,2062068.949305,1608485.0676658202
214,res_total,usage,111798880.6,246119154.56853676
215,res_total,kwh.per.m2,68.87616419320099,189.86273786646407
215,res_total,m2,425701.427242,271980.025071929
215,res_total,usage,29320681.4,51638872.20514598
216,commercial,kwh.per.m2,193.6655322909669,288.40551459003984
216,commercial,m2,604289.235754,190228.52176571428
216,commercial,usage,117029996.5,54862954.70954342
216,industrial,kwh.per.m2,142.20748239295034,1812.6088124221262
216,industrial,m2,182382.245741,139352.04379999998
216,industrial,usage,25936120,252590742.6209141
216,res_total,kwh.per.m2,48.047374361534054,148.23151329410385
216,res_total,m2,2210379.391408,1638360.8463639219
216,res_total,usage,106202926.1,242856707.57833293
217,res_total,kwh.per.m2,48.486399419454266,174.54263649247008
217,res_total,m2,565937.762518,316656.153
217,res_total,usage,27440284.4,55269999.80618299
218,industrial,kwh.per.m2,3174.528911176297,609.8440888729715
218,industrial,m2,5011.931044,464.5
218,industrial,usage,15910520,283272.57928149524
218,res_total,kwh.per.m2,110.97803770588578,120.87726778855429
218,res_total,m2,110299.922877,2670.4105
218,res_total,usage,12240869,322791.92511386715
219,res_total,kwh.per.m2,53.757409110819346,153.79443605729375
219,res_total,m2,157545.557721,126589.8134
219,res_total,usage,8469241,19468808.96245105
220,commercial,kwh.per.m2,149.01135450873852,505.5563378461067
220,commercial,m2,262824.537963,19684.2094
220,commercial,usage,39163840.4,9951476.817659909
220,industrial,kwh.per.m2,84.94872384480024,524.941045398123
220,industrial,m2,82996.288595,101827.5042
220,industrial,usage,7050428.8,53453436.50502977
220,institutional,kwh.per.m2,355.3240511327973,1832.5093900965073
220,institutional,m2,47539.301226999996,15009.016899999999
220,institutional,usage,16891857.1,27504164.40536717
220,res_total,kwh.per.m2,67.23202594043502,101.59576041054108
220,res_total,m2,1651110.577842,1444435.0095733362
220,res_total,usage,111007509.2,146748473.16121027
221,commercial,kwh.per.m2,143.24688076272673,531.561851290307
221,commercial,m2,838026.86635,128770.7338
221,commercial,usage,120044734.6,68449609.65073931
221,industrial,kwh.per.m2,73.23507206557642,1452.7379060263663
221,industrial,m2,675448.47441,599974.2739333333
221,industrial,usage,49466517.7,871605370.3836001
221,res_total,kwh.per.m2,64.41755900467643,120.30612101886292
221,res_total,m2,2420025.60185,2078006.34354864
221,res_total,usage,155892142,249996882.64492753
222,commercial,kwh.per.m2,135.95022668603403,511.62856653696514
222,commercial,m2,1017897.851098,74105.19778125
222,commercial,usage,138383443.6,37914336.11375923
222,industrial,kwh.per.m2,96.72440063308198,1905.0165139934643
222,industrial,m2,291107.83438,195266.6958
222,industrial,usage,28157230.8,371986280.1319382
222,res_total,kwh.per.m2,60.48621935451708,85.70161554887952
222,res_total,m2,2928050.607064,2439946.088756873
222,res_total,usage,177106711.3,209107321.65863377
224,res_total,kwh.per.m2,68.17757401130412,45.45038202640481
224,res_total,m2,204024.185397,8419.7128
224,res_total,usage,13909874,382679.1633126105
225,res_total,kwh.per.m2,51.00544885871545,104.62403459641207
225,res_total,m2,208794.104126,136978.6717778525
225,res_total,usage,10649637,14331261.295056613
226,commercial,kwh.per.m2,222.2654621441323,432.85009010374245
226,commercial,m2,620083.024463,80816.497
226,commercial,usage,137823040,34981428.008318834
226,industrial,kwh.per.m2,110.54642529242682,558.3111042849096
226,industrial,m2,388605.166439,289251.30329999997
226,industrial,usage,42958912,161492214.5612723
226,institutional,kwh.per.m2,321.6569733874301,1605.158363894624
226,institutional,m2,82205.312453,56593.42585
226,institutional,usage,26441912,90841410.84457771
226,res_total,kwh.per.m2,55.130300947591735,165.3137438929487
226,res_total,m2,2800835.463365,2402707.136164266
226,res_total,usage,154410902,397200512.1576197
227,institutional,kwh.per.m2,257.2318087496513,468.5148680850529
227,institutional,m2,48802.503318,15427.810099999999
227,institutional,usage,12553556.2,7228158.413842746
227,res_total,kwh.per.m2,51.41793483084432,67.1294070806563
227,res_total,m2,2222399.924772,1666030.812681312
227,res_total,usage,114271214.5,111839660.63340046
228,commercial,kwh.per.m2,162.82751103269865,709.2908972535714
228,commercial,m2,356002.809552,24406.4093
228,commercial,usage,57967051.4,17311243.95113491
228,industrial,kwh.per.m2,125.16535693210595,928.1051792882039
228,industrial,m2,627261.081855,597456.1349385714
228,industrial,usage,78511357.2,554502133.2340001
228,res_total,kwh.per.m2,69.53134287060846,161.57688617445424
228,res_total,m2,1353002.502412,984688.4957499215
228,res_total,usage,94076080.9,159102900.99507964
229,commercial,kwh.per.m2,206.47001224641593,323.59279119988787
229,commercial,m2,873497.417556,75865.71665
229,commercial,usage,180351022.5,24549599.007153306
229,res_total,kwh.per.m2,52.764254819147894,93.9120279965335
229,res_total,m2,6703945.790809,5187372.0932097575
229,res_total,usage,353728704,487156633.2459513
230,commercial,kwh.per.m2,159.87806269011185,966.9997229440094
230,commercial,m2,250352.403116,65588.7935
230,commercial,usage,40025857.2,63424345.142731845
230,industrial,kwh.per.m2,103.52838675270239,2285.6377713828147
230,industrial,m2,29905.196991,55568.2279
230,industrial,usage,3096036.8,127008840.57704835
230,res_total,kwh.per.m2,48.993927037233874,87.03600409442933
230,res_total,m2,1660190.452547,1527437.6264143672
230,res_total,usage,81339249.9,132942067.50658628
231,res_total,kwh.per.m2,36.61829137675715,68.46801259121692
231,res_total,m2,1389481.329877,1051127.8507309523
231,res_total,usage,50880432.2,71968634.91882563
232,commercial,kwh.per.m2,158.50695104167045,405.1356586433914
232,commercial,m2,455413.10728399997,40873.3988
232,commercial,usage,72186143.1,16559271.343832007
232,industrial,kwh.per.m2,127.40152246884405,1324.071398055116
232,industrial,m2,193574.455957,179118.38426666666
232,industrial,usage,24661680.4,237165529.47333884
232,res_total,kwh.per.m2,74.45361178584548,108.26565708847427
232,res_total,m2,1459151.24054,1232696.8360933731
232,res_total,usage,108639080,133458732.9505323
233,commercial,kwh.per.m2,198.3072774108886,114.44896053790094
233,commercial,m2,257444.989748,25232.8477
233,commercial,usage,51053215,2887873.1906761643
233,institutional,kwh.per.m2,349.5306221762256,2052.420392602862
233,institutional,m2,56497.101389999996,30883.5831
233,institutional,usage,19747467,63386095.75108512
233,res_total,kwh.per.m2,66.68612221726312,176.91463177414587
233,res_total,m2,1006275.0354769999,709426.9252196689
233,res_total,usage,67104580,125508003.24590224
235,commercial,kwh.per.m2,199.43072288295699,623.0251832106546
235,commercial,m2,316132.279363,28602.1449
235,commercial,usage,63046489,17819856.56654019
235,industrial,kwh.per.m2,73.85420166033633,356.90276381429607
235,industrial,m2,1003344.689051,695008.3882166666
235,industrial,usage,74101221,248050414.62864757
235,res_total,kwh.per.m2,55.645273691365155,163.5974339936661
235,res_total,m2,1750135.421027,1510776.1323360577
235,res_total,usage,97386764.5,247159098.58905435
236,commercial,kwh.per.m2,185.2426034764026,560.3240084772085
236,commercial,m2,235274.246216,113994.6172
236,commercial,usage,43582813.9,63873920.85432893
236,res_total,kwh.per.m2,54.00986156936683,119.41826810687014
236,res_total,m2,901557.746773,880040.5295482582
236,res_total,usage,48693009.1,105092915.90250587
237,commercial,kwh.per.m2,131.23350382295007,926.2831562018707
237,commercial,m2,349189.303532,90188.94575
237,commercial,usage,45825335.8,83540501.3238293
237,institutional,kwh.per.m2,233.94696814245106,1081.2546502646135
237,institutional,m2,64039.89596,53858.44985
237,institutional,usage,14981939.5,58234699.35635597
237,res_total,kwh.per.m2,45.78908056923207,153.62044852453988
237,res_total,m2,860416.396447,665563.1647571429
237,res_total,usage,39397675.7,102244111.89140452
238,res_total,kwh.per.m2,62.97531272849238,102.48713558866297
238,res_total,m2,542133.226828,481300.5297869974
238,res_total,usage,34141009.5,49327112.65517532
239,commercial,kwh.per.m2,182.19920002701556,357.95394941434046
239,commercial,m2,277994.761736,228556.48179999998
239,commercial,usage,50650423.2,81812695.32455681
239,res_total,kwh.per.m2,133.591414300057,66.29843064135359
239,res_total,m2,296573.503676,244298.5090955425
239,res_total,usage,39619673.8,16196607.761056915
240,commercial,kwh.per.m2,141.94892367094317,341.700029730182
240,commercial,m2,1099766.20437,198457.99237727272
240,commercial,usage,156110629,67813101.89550632
240,industrial,kwh.per.m2,101.25815396329266,640.7791718633712
240,industrial,m2,1627999.470144,1440969.7851588235
240,industrial,usage,164848221,923343425.6142107
240,res_total,kwh.per.m2,60.864886885358224,154.34277809011522
240,res_total,m2,4165027.388903,3207037.378139035
240,res_total,usage,253503920.9,494983058.38081795
241,commercial,kwh.per.m2,157.7503176374586,80.41461811029689
241,commercial,m2,153612.137604,2834.6576999999997
241,commercial,usage,24232363.5,227947.9164189125
241,res_total,kwh.per.m2,49.51854627708241,86.62944849167889
241,res_total,m2,1780367.172063,1525845.3998515406
241,res_total,usage,88161194.2,132183145.47270422
243,res_total,kwh.per.m2,47.185483626940226,65.24149174026437
243,res_total,m2,192734.148322,65150.0268
243,res_total,usage,9094254,4250484.935350202
244,industrial,kwh.per.m2,82.17705835668976,260.1407903443392
244,industrial,m2,1896096.624969,1641932.01875
244,industrial,usage,155815643,427133493.04930145
244,res_total,kwh.per.m2,1368.848162117191,18.045361962214383
244,res_total,m2,4396.077057,1982.3930999999998
244,res_total,usage,6017562,35773.00104089625
245,commercial,kwh.per.m2,205.5814213526683,452.1486742147219
245,commercial,m2,105000.735757,10541.577831249999
245,commercial,usage,21586200.5,4766360.44053099
245,res_total,kwh.per.m2,40.46200335610694,84.08354905811714
245,res_total,m2,3061961.455779,2154104.4599006716
245,res_total,usage,123893094.7,181124748.03036705
246,commercial,kwh.per.m2,182.8430507345512,1098.5160816074779
246,commercial,m2,144676.355452,12521.6194
246,commercial,usage,26453066.2,13755200.278668178
246,res_total,kwh.per.m2,45.05196837835127,131.73035131326952
246,res_total,m2,223722.873002,209769.2219
